Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
681e5ce8cbde027c9aa54f14,66879a1b80840f82607455ce,RETURNED,Not Applicable,2025-05-09T19:52:14.330000Z,,,2025-05-14T07:37:13.537725Z,,,113,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e5ce99ba4057c0dc74b2d,67e830b647b5346d37e9bc11,RETURNED,Not Applicable,2025-05-09T19:52:22.543000Z,,,2025-05-14T07:37:13.540740Z,,,377,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e5cf1a382b2ecf239e570,6761ba906f326fd19a8337a6,RETURNED,Not Applicable,2025-05-09T19:52:26.643000Z,,,2025-05-14T07:37:13.559546Z,,,602,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e5d2dabd06a2f513be1bd,67e168924615bb90463f7ac0,RETURNED,Not Applicable,2025-05-09T19:53:27.491000Z,,,2025-05-14T07:37:13.553720Z,,,375,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e5d2e5baac88562b32a7d,6475208cd6045ed7c2e281ab,APPROVED,Not Applicable,2025-05-09T19:53:24.552000Z,2025-05-09T20:28:37.235000Z,2025-05-11T01:08:42.086000Z,2025-05-09T20:28:37.758689Z,2113.0,C41MHPUZ,3184,73,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
681e5d9fb0d4c101dc11638d,5aeb48c423fdd50001d097dc,TIMED-OUT,Not Applicable,2025-05-09T19:55:21.337000Z,,,2025-05-14T07:37:13.545576Z,387713.0,,387,25,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
681e5f08857d8b34239836f7,66106426fc5e2e2bccfb8c60,RETURNED,Not Applicable,2025-05-09T20:01:18.474000Z,2025-05-09T20:15:50.676000Z,,2025-05-14T07:37:13.547643Z,,C41MHPUZ,1497,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e5f29fe6c103afd1cef1f,646bd812bf93129feeb5a3dc,RETURNED,Not Applicable,2025-05-09T20:11:45.797000Z,,,2025-05-14T07:37:13.548852Z,,,2253,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e5f45fbce65901faa2aaf,6637e6d382d221675254185b,RETURNED,Not Applicable,2025-05-09T20:02:43.724000Z,,,2025-05-14T07:37:13.553020Z,,,763,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e60a75a90bd7e34b3298d,6727ea3905ae5d0d2cb5180c,RETURNED,Not Applicable,2025-05-09T20:18:07.537000Z,,,2025-05-14T07:37:13.550570Z,,,855,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e60f53d433a8f01ed8104,67314a904eee84e2cfd2816c,TIMED-OUT,Not Applicable,2025-05-09T20:14:21.545000Z,,,2025-05-14T07:37:13.553806Z,386573.0,,1073,50,Female,Black,United States,United States,United States,English,Yes,Full-Time
681e60f766001a3b79c064d3,67be04f9cae8554d5724b744,APPROVED,Not Applicable,2025-05-09T20:09:31.506000Z,2025-05-09T20:25:44.745000Z,2025-05-11T01:08:02.204000Z,2025-05-09T20:25:45.300709Z,974.0,C41MHPUZ,208,23,Female,White,Canada,Canada,Canada,English,No,Full-Time
681e63b99d5d2ed9c7da3f03,67235c1d51266c7101935c1a,RETURNED,Not Applicable,2025-05-09T20:21:31.052000Z,,,2025-05-14T07:37:13.557802Z,,,256,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e6515df94175aa861e19e,5c4f5967aac8be0001716a65,RETURNED,Not Applicable,2025-05-09T20:27:03.505000Z,,,2025-05-14T07:37:13.557501Z,,,5735,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e65510487fca2c62f05de,6765d0aaf6525ec5830bbf82,RETURNED,Not Applicable,2025-05-09T20:28:09.507000Z,,,2025-05-14T07:37:13.558818Z,,,394,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e65b33f6758f30e7eb5bf,669041884256730dc2ce4171,RETURNED,Not Applicable,2025-05-09T20:29:47.641000Z,2025-05-09T20:33:17.028000Z,,2025-05-14T07:37:13.559735Z,,C41MHPUZ,867,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e69b0f74de7c15f47d4a9,66bb63dab2b110041a61af00,APPROVED,Not Applicable,2025-05-09T20:48:10.569000Z,2025-05-09T21:14:15.744000Z,2025-05-11T01:08:57.410000Z,2025-05-09T21:14:16.210190Z,1566.0,C41MHPUZ,457,20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
681e6ca7caf652abd77c0ac4,67447892804444614abdca77,TIMED-OUT,Not Applicable,2025-05-09T20:59:40.217000Z,,,2025-05-14T07:37:13.563019Z,383854.0,,92,19,Male,Asian,United Kingdom,United Kingdom,United Kingdom,Urdu,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
681e7066372ecb6392c0b583,67acbb030811018b016dcaf7,APPROVED,Not Applicable,2025-05-09T21:15:51.570000Z,2025-05-09T21:38:05.039000Z,2025-05-11T01:09:16.385000Z,2025-05-09T21:38:05.579430Z,1334.0,C41MHPUZ,263,24,Male,White,Canada,Canada,Canada,English,No,Full-Time
681e72070e5e23908dbff18f,6643be675817fd2a43298a04,APPROVED,Not Applicable,2025-05-09T21:23:11.978000Z,2025-05-09T21:59:06.206000Z,2025-05-11T01:09:55.187000Z,2025-05-09T21:59:06.765916Z,2155.0,C41MHPUZ,1383,29,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
681e72079db790a4591824d4,5efb49177e130c0785b93842,RETURNED,Not Applicable,2025-05-09T21:22:18.820000Z,,,2025-05-14T07:37:13.563352Z,,,1818,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e720894059bca303d2025,66bcce7233ce3b6b5aaecd5e,RETURNED,Not Applicable,2025-05-09T21:22:19.921000Z,,,2025-05-14T07:37:13.565275Z,,,987,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e7208c31f4e17022a2742,665585d3c2b72eebdd366c8e,RETURNED,Not Applicable,2025-05-09T21:23:05.040000Z,,,2025-05-14T07:37:13.592096Z,,,736,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e720a19c32daff9dbb493,67e888b9bca4f2c0db8a06fa,RETURNED,Not Applicable,2025-05-09T21:22:34.224000Z,,,2025-05-14T07:37:13.575519Z,,,401,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e720a3589eba087661353,5bffc3ae4108380001f5cd63,RETURNED,Not Applicable,2025-05-09T21:24:59.260000Z,,,2025-05-14T07:37:13.575440Z,,,2009,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e720ac5deb33eecf9e932,667d08e12ac1bcbdd829a936,RETURNED,Not Applicable,2025-05-09T21:22:23.505000Z,,,2025-05-14T07:37:13.571978Z,,,1772,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e720b71cbbad07ef19d2f,5b64cf6dae3bd50001a2b142,RETURNED,Not Applicable,2025-05-09T21:22:23.779000Z,,,2025-05-14T07:37:13.572561Z,,,3043,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e720b97adb4f9f38d133b,6658b1b56a1df274ee633fdc,APPROVED,Not Applicable,2025-05-09T21:24:55.810000Z,2025-05-09T21:50:08.196000Z,2025-05-11T01:09:37.469000Z,2025-05-09T21:50:08.716081Z,1513.0,C41MHPUZ,95,20,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
681e720c3e7a1bda04d4cde9,67f1902302b7cf99606d07b2,RETURNED,Not Applicable,2025-05-09T21:24:16.323000Z,2025-05-09T21:40:17.875000Z,,2025-05-14T07:37:13.573603Z,,NOCODE,428,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e720c4266a9cf187b8dae,6744d143eddffd17d345b192,RETURNED,Not Applicable,2025-05-09T21:32:20.056000Z,,,2025-05-14T07:37:13.575428Z,,,708,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e720c60b0fcd9b45b655e,5f1dfd940aeb060d8eb3cf55,RETURNED,Not Applicable,2025-05-09T21:22:24.947000Z,,,2025-05-14T07:37:13.578237Z,,,384,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e720d9087db2b83adb9fd,5b8c611e4cd6dd0001bec307,RETURNED,Not Applicable,2025-05-09T21:22:32.588000Z,,,2025-05-14T07:37:13.579112Z,,,1982,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e720ddbe8970ea63e119c,67e16e0575ce01739ed6e4a6,RETURNED,Not Applicable,2025-05-09T21:22:28.181000Z,,,2025-05-14T07:37:13.581963Z,,,191,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e720df2e1c01008912a34,6584589847e4652b2516d4b3,RETURNED,Not Applicable,2025-05-09T21:32:21.694000Z,,,2025-05-14T07:37:13.592641Z,,,534,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e72171033fcc06f9574a3,5c0fdae73ee1040001e406b6,RETURNED,Not Applicable,2025-05-09T21:23:21.867000Z,,,2025-05-14T07:37:13.583173Z,,,50,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e7217e6cc26dab31ec981,6658c4239af9537eefdfbcc9,RETURNED,Not Applicable,2025-05-09T21:22:37.960000Z,,,2025-05-14T07:37:13.586153Z,,,731,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e722d6a349f6a378bd3da,67402c1286cd87fe38f29ffd,APPROVED,Not Applicable,2025-05-09T21:23:22.809000Z,2025-05-09T22:12:07.479000Z,2025-05-11T01:10:29.899000Z,2025-05-09T22:12:08.088094Z,2925.0,C41MHPUZ,306,31,Male,Black,Nigeria,United Kingdom,Nigeria,English,No,Full-Time
681e72504c3f62aa4544aa3c,64964aa1f009a15f6e5514f9,RETURNED,Not Applicable,2025-05-09T21:24:58.483000Z,,,2025-05-14T07:37:13.588672Z,,,286,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e7272e9f2519d403d11db,67e1da8a432675c0e850e8d1,RETURNED,Not Applicable,2025-05-09T21:24:08.639000Z,,,2025-05-14T07:37:13.589070Z,,,238,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e727890a3f8ca3824d43f,66e532bad00e2639412af721,APPROVED,Not Applicable,2025-05-09T21:28:12.448000Z,2025-05-09T22:36:28.425000Z,2025-05-11T01:11:22.730000Z,2025-05-09T22:36:28.996880Z,4096.0,C41MHPUZ,395,34,Female,Black,South Africa,United Kingdom,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
681e728594179ace082fbb5f,57dd186e6598aa0001992616,RETURNED,Not Applicable,2025-05-09T21:26:14.945000Z,,,2025-05-14T07:37:13.588444Z,,,10268,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e7297bd5d2430b492f23e,67e268cbf13dcd115337894c,RETURNED,Not Applicable,2025-05-09T21:24:57.581000Z,,,2025-05-14T07:37:13.591933Z,,,732,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e72ac7b57d5f489746e74,67ae36e6472072f99199d636,APPROVED,Not Applicable,2025-05-09T21:31:53.856000Z,2025-05-09T22:21:48.285000Z,2025-05-11T01:11:10.418000Z,2025-05-09T22:21:48.910924Z,2995.0,C41MHPUZ,217,33,Female,Black,Canada,Canada,Canada,English,No,Full-Time
681e72d05dd10519e4414eab,6128188a420f8d3f27f8d8b1,RETURNED,Not Applicable,2025-05-09T21:25:40.135000Z,,,2025-05-14T07:37:13.591962Z,,,1807,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e72d911eabd01b87b982c,67d5b99182269dbe203d5272,RETURNED,Not Applicable,2025-05-09T21:26:17.753000Z,,,2025-05-14T07:37:13.597454Z,,,518,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e7322df94175aa861e61f,661456e17a86d23e34c091fd,RETURNED,Not Applicable,2025-05-09T21:27:11.913000Z,,,2025-05-14T07:37:13.597848Z,,,342,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e73dd1f93fe5ef0d46090,670e359d86e4228326e98709,RETURNED,Not Applicable,2025-05-09T21:30:16.435000Z,,,2025-05-14T07:37:13.601251Z,,,1137,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e73e41e1fad76bb82f4c4,6544fd514964fea23051c3b7,APPROVED,Not Applicable,2025-05-09T21:30:28.467000Z,2025-05-09T22:13:56.845000Z,2025-05-11T01:10:43.316000Z,2025-05-09T22:13:57.352401Z,2609.0,C41MHPUZ,699,38,Male,Black,Nigeria,Canada,Canada,English,No,Full-Time
681e74f3dae48e0b35c43add,67a8180879799b283e4ae296,RETURNED,Not Applicable,2025-05-09T21:34:59.310000Z,,,2025-05-14T07:37:13.616753Z,,,459,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e74f456d93a94a5be1a1a,63af557b3d4f219c3226b7d6,APPROVED,Not Applicable,2025-05-09T21:34:44.193000Z,2025-05-09T22:05:51.105000Z,2025-05-11T01:10:06.950000Z,2025-05-09T22:05:51.738556Z,1867.0,C41MHPUZ,2933,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
681e750bfb732429ef0b5d95,677b706794388e138823dffd,RETURNED,Not Applicable,2025-05-09T21:35:14.253000Z,2025-05-09T22:14:59.165000Z,,2025-05-15T03:38:51.988530Z,,C41MHPUZ,517,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e757793a87332a618ca76,68164650dd74ce8c307b9e7a,RETURNED,Not Applicable,2025-05-09T21:37:19.961000Z,,,2025-05-14T07:37:13.603356Z,,,254,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e75c9a71e49f78d66bf3d,67cf63e711c5ad89524a3171,RETURNED,Not Applicable,2025-05-09T21:38:33.012000Z,,,2025-05-14T07:37:13.606409Z,,,520,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e75fd06c6282916c64b51,6577a27da9f5297d49f38e6f,RETURNED,Not Applicable,2025-05-09T21:39:27.294000Z,,,2025-05-14T07:37:13.604626Z,,,439,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e763cb86cbf57d7dd75b2,5dc3552003f8562725a1b956,APPROVED,Not Applicable,2025-05-09T21:40:30.990000Z,2025-05-09T22:10:11.888000Z,2025-05-11T01:10:17.326000Z,2025-05-09T22:10:12.462428Z,1781.0,C41MHPUZ,4017,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
681e76efe49511654a40a4d5,6668d4917e343a318af11adf,APPROVED,Not Applicable,2025-05-09T21:44:08.606000Z,2025-05-09T22:48:54.600000Z,2025-05-11T01:11:31.056000Z,2025-05-09T22:48:55.163649Z,3886.0,C41MHPUZ,1061,26,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
681e77872dda559160430799,60fd6618f9a377f54dcdf318,RETURNED,Not Applicable,2025-05-09T21:45:48.573000Z,,,2025-05-14T07:37:13.626898Z,,,10254,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e782b61aedf1a08a983c0,66da38dc1d5b9365584508ca,RETURNED,Not Applicable,2025-05-09T21:49:48.693000Z,,,2025-05-14T07:37:13.613437Z,,,2188,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e79b280c110fc8bc5f5b9,67d3047928d1b4f6d6f90ca2,RETURNED,Not Applicable,2025-05-09T21:55:03.529000Z,,,2025-05-14T07:37:13.615987Z,,,798,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e7a87ad0f5e5de9220d40,66bb63dab2b110041a61af00,RETURNED,Not Applicable,2025-05-09T21:59:51.170000Z,,,2025-05-14T07:37:13.610603Z,,,465,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e7a9d1c842a15bd7ef6de,67aec500d1835460d0a9a55a,RETURNED,Not Applicable,2025-05-09T21:58:58.058000Z,,,2025-05-14T07:37:13.611164Z,,,56,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e7c0be49511654a40a675,67534cd4cc3034d2d6956163,RETURNED,Not Applicable,2025-05-09T22:05:31.069000Z,,,2025-05-14T07:37:13.614748Z,,,633,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e7c3369790e9262c6de7f,67c6ed1e12728e4fe7a1edf6,RETURNED,Not Applicable,2025-05-09T22:05:43.380000Z,,,2025-05-14T07:37:13.634656Z,,,88,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e7dab728846da7fe256ce,646bd812bf93129feeb5a3dc,RETURNED,Not Applicable,2025-05-09T22:11:58.677000Z,,,2025-05-14T07:37:13.644768Z,,,2253,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e7de09087db2b83adbdfb,6737a722f41a6eaf3cdbb869,TIMED-OUT,Not Applicable,2025-05-09T22:13:25.101000Z,,,2025-05-14T07:37:13.648355Z,379429.0,,730,22,Female,Black,United States,United States,United States,English,Yes,Full-Time
681e7e89ef359b267dd0e132,68164650dd74ce8c307b9e7a,RETURNED,Not Applicable,2025-05-09T22:25:37.435000Z,,,2025-05-14T07:37:13.653617Z,,,254,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e7e8ffe6c103afd1cf719,67ea9ad398b8c9dc73ebce8f,RETURNED,Not Applicable,2025-05-09T22:15:50.356000Z,,,2025-05-14T07:37:13.642361Z,,,315,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e810a7efc3003c434770d,67d1e8cc4e0fd9dcd8ceed97,APPROVED,Not Applicable,2025-05-09T22:26:28.390000Z,2025-05-09T23:11:48.659000Z,2025-05-11T01:11:57.430000Z,2025-05-09T23:11:57.013052Z,2721.0,C41MHPUZ,316,35,DATA_EXPIRED,White,United States,United States,United States,English,No,DATA_EXPIRED
681e810b4c4ce524beedc55c,668180f26a3b162091510589,RETURNED,Not Applicable,2025-05-09T22:26:19.974000Z,,,2025-05-14T07:37:13.643873Z,,,904,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e81249d9a192c52a36ea3,6554e79557e3d6be08e32ceb,RETURNED,Not Applicable,2025-05-09T22:28:11.895000Z,,,2025-05-14T07:37:13.646871Z,,,1876,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
681e815960443251e9508d90,676ed8014625d5ebd417b5f2,APPROVED,Not Applicable,2025-05-09T22:27:48.771000Z,2025-05-09T22:54:25.823000Z,2025-05-11T01:11:44.378000Z,2025-05-09T22:54:26.367387Z,1598.0,C41MHPUZ,1015,59,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
681e8238c8d3431b55e5f06b,677d99129a69144291bf24bd,APPROVED,Not Applicable,2025-05-09T22:31:23.888000Z,2025-05-09T23:15:36.443000Z,2025-05-11T01:12:07.070000Z,2025-05-09T23:15:37.006693Z,2653.0,C41MHPUZ,918,39,Female,Asian,United Arab Emirates,United States,United States,Hindi,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
681e864014f5090799069fec,67cf114d88ac6082ae5c17bd,RETURNED,Not Applicable,2025-05-09T22:48:40.874000Z,,,2025-05-14T07:37:13.654500Z,,,503,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
